id,channelName,likes,url,viewCount,date,numberOfSubscribers,title,commentsCount
enYhWiOxQlA,Lenskart,52,https://www.youtube.com/shorts/enYhWiOxQlA,2383,2024-06-15T00:00:00.000Z,,Shop Your Perfect Pair of Eyewear | #Shorts | #Lenskart,2
6iIj5k9AB2Y,Lenskart,38,https://www.youtube.com/shorts/6iIj5k9AB2Y,2291,2024-04-24T00:00:00.000Z,,Sunglasses Matching Your Favourite T20 Team | #Shorts | #Lenskart,3
1XeR55b2BIE,SMS ENTERTAINMENT (sweet memories of sony),16,https://www.youtube.com/shorts/1XeR55b2BIE,2414,2024-08-18T00:00:00.000Z,,Humne Saturday kaise gujare#golgappa#ytshorts#golgappe#shorts#lenskart#streetfood#weekend#couple,0
kf_cs-aOofI,Lenskart,54,https://www.youtube.com/shorts/kf_cs-aOofI,2454,2024-06-09T00:00:00.000Z,,BEST GLASSES For Gyming | #Shorts | #Lenskart,2
4ParAcCeWXo,Lenskart,50,https://www.youtube.com/shorts/4ParAcCeWXo,2375,2023-11-16T00:00:00.000Z,,Save Your MONEY | Crazy Lenskart Eyewear Offers | Shop at Up to 60% off | #Shorts | #Lenskart,1
fwAQysIwqeE,Earning With Tushar,0,https://www.youtube.com/watch?v=fwAQysIwqeE,2215,2024-08-06T00:00:00.000Z,41000,Lenskart earning app | Lenskart earning app real or fake | Lenskart app se paise kaise kamaye |,34
MNfPPoTB_XI,Lenskart,24,https://www.youtube.com/shorts/MNfPPoTB_XI,2385,2024-07-12T00:00:00.000Z,,Eyewear to Grab This Eyeconic SALE | #Shorts | #Lenskart,0
xeFGSLbu24o,Lenskart,36,https://www.youtube.com/shorts/xeFGSLbu24o,2443,2024-04-20T00:00:00.000Z,,People Of Chennai In Summers Be Like | #Shorts | #Lenskart,1
MCgmSK4NskM,Tech So,14,https://www.youtube.com/watch?v=MCgmSK4NskM,2236,2024-03-10T00:00:00.000Z,2690,Free Lenskart Vincent Chase Eyeglasses Unboxig | Lenskart Hustlr | Lenskart Air | Lenskart Hooper,7
vdWwYJYcx8o,Lenskart,50,https://www.youtube.com/shorts/vdWwYJYcx8o,2543,2024-04-06T00:00:00.000Z,,Unboxing The Shield Shades Collection | Lenskart Unboxing | #Lenskart,0
IoUhDnVNh1g,Lenskart,44,https://www.youtube.com/shorts/IoUhDnVNh1g,2576,2024-06-12T00:00:00.000Z,,A Women’s Secret Weapon | #Shorts | #Lenskart,0
isTFLJskc2k,Lenskart,98,https://www.youtube.com/shorts/isTFLJskc2k,2560,2024-06-15T00:00:00.000Z,,TIPS TO PROTECT Your Eyes | #Shorts | #Lenskart,1
4jBzBCgUvHk,Lenskart,54,https://www.youtube.com/shorts/4jBzBCgUvHk,2529,2024-08-07T00:00:00.000Z,,The Glasses You Need For Daily Wear | #Shorts | #Lenskart,3
HMp-7HohD_0,Lenskart,60,https://www.youtube.com/shorts/HMp-7HohD_0,2566,2024-04-19T00:00:00.000Z,,Why Buy These Vintage Style Glasses | #Shorts | #Lenskart,0
TVILF82tdE8,Lenskart,43,https://www.youtube.com/shorts/TVILF82tdE8,2520,2024-07-06T00:00:00.000Z,,MUST BUY From Lenskart Eyeconic Sale | #Shorts | #Lenskart,2
vCuJ8DpOSNo,Lenskart,27,https://www.youtube.com/shorts/vCuJ8DpOSNo,2607,2024-06-29T00:00:00.000Z,,FREE LENSES at Lenskart Eyeconic Sale | #Shorts | #Lenskart,1
v2atFTEvZyw,RukhStar,135,https://www.youtube.com/shorts/v2atFTEvZyw,2695,2024-07-18T00:00:00.000Z,,#minivlog #shorts We went to #lenskart Full video niche link par click kar k dekhe,0
XU_O4hmPAcM,Prajwal Kule,52,https://www.youtube.com/shorts/XU_O4hmPAcM,1710,2024-04-29T00:00:00.000Z,,zero power screen glasses #lenskart #hustle #hustler #jadegreen #lenskarthustler,7
YoX8xTtF_Ss,Lenskart,24,https://www.youtube.com/shorts/YoX8xTtF_Ss,1706,2024-06-23T00:00:00.000Z,,The SOLUTION To Your Tired Eyes | #Shorts | #Lenskart,0
OdlOwv_vv0E,Lenskart,54,https://www.youtube.com/shorts/OdlOwv_vv0E,1710,2024-04-30T00:00:00.000Z,,Karan Johar Is A Cricket Fan Too | #Shorts | #Lenskart,0
5_iYU_41mVU,Lenskart,31,https://www.youtube.com/shorts/5_iYU_41mVU,1674,2024-06-26T00:00:00.000Z,,How to Tell if Contact Lenses Inside Out | #Shorts | #Lenskart,0
_0BZ92ViP3g,Lenskart,51,https://www.youtube.com/shorts/_0BZ92ViP3g,1772,2024-08-09T00:00:00.000Z,,Glasses For Video Gamers | #Shorts | #Lenskart,0
Ax55s650KYU,Lenskart,48,https://www.youtube.com/shorts/Ax55s650KYU,1727,2024-06-21T00:00:00.000Z,,Happy International Yoga Day ft. Mihir | #Shorts | #Lenskart,0
QfEVXyJ9iRg,Sangeeth Jagatheesan,0,https://www.youtube.com/shorts/QfEVXyJ9iRg,1667,2024-06-03T00:00:00.000Z,,Lenskart/ Sooseki/Pushpa 2/Saami#shorts #pushpa #lenskart#lenskartsquad #viral #cooler#sooseki #song,0
tHMD30vNjP0,Lenskart,30,https://www.youtube.com/shorts/tHMD30vNjP0,1690,2024-05-02T00:00:00.000Z,,Convenience Like Never Before | Book #LenskartAtHome | #Shorts | #Lenskart,1
Wi-FCWbwtTA,Lenskart,33,https://www.youtube.com/shorts/Wi-FCWbwtTA,1748,2024-06-30T00:00:00.000Z,,Contact Lens Myth You Should NOT Believe | #Shorts | #Lenskart,0
850MNAmU0Zs,Lenskart,50,https://www.youtube.com/shorts/850MNAmU0Zs,1770,2024-06-03T00:00:00.000Z,,#HustlrSpotted : Viral Song "Chor" Music Producer | #Shorts | #Lenskart,1
PFD_a7qw9rI,Lenskart,46,https://www.youtube.com/shorts/PFD_a7qw9rI,1777,2024-05-08T00:00:00.000Z,,Multifocals That Help You Seamlessly See Near And Far | Progressive Lenses | Lenskart,3
U2Yy9ZD0Wz4,Lenskart,36,https://www.youtube.com/shorts/U2Yy9ZD0Wz4,1731,2023-11-25T00:00:00.000Z,,People's Go-to Eyewear Choice | Lenskart Testimonials | #Lenskart,0
F-pt9nvHTC4,Lenskart,28,https://www.youtube.com/shorts/F-pt9nvHTC4,1856,2024-07-18T00:00:00.000Z,,Trendy Sunglasses Every Woman Should Have | #Shorts | #Lenskart,1
o0CMOIRp0A4,Lenskart,51,https://www.youtube.com/shorts/o0CMOIRp0A4,1801,2024-07-16T00:00:00.000Z,,Win a FREE TRIP TO PARIS | #Shorts | #Lenskart,3
KhoxZH-WqtQ,Lenskart,27,https://www.youtube.com/shorts/KhoxZH-WqtQ,1812,2024-07-10T00:00:00.000Z,,Time to Go On a Shopping Spree with Your Friend | Lenskart Eyeconic Sale | #Shorts | #Lenskart,1
ok6bcLpRUog,Lenskart,42,https://www.youtube.com/shorts/ok6bcLpRUog,1825,2024-04-12T00:00:00.000Z,,Sunglasses You SHOULD NOT MISS Trying This Summer | #Shorts | #Lenskart,1
bFCSqsllVh0,Lenskart,46,https://www.youtube.com/shorts/bFCSqsllVh0,1955,2023-11-23T00:00:00.000Z,,Unboxing The Helios Collection | Lenskart Unboxing | #Shorts,1
eHTVKMHmfDY,Lenskart,35,https://www.youtube.com/shorts/eHTVKMHmfDY,1875,2024-05-17T00:00:00.000Z,,BREAKING NEWS | #Shorts | #Lenskart,3
_X9IHUl8IMc,Lenskart,64,https://www.youtube.com/shorts/_X9IHUl8IMc,1882,2024-03-28T00:00:00.000Z,,Make The Most Of Your LONG WEEKEND | #Shorts | #Lenskart,0
eL7LZhJI0qg,Lenskart,40,https://www.youtube.com/shorts/eL7LZhJI0qg,1903,2024-04-11T00:00:00.000Z,,FREE Home Eye Test | Lenskart at Home | #Shorts | #Lenskart,0
YfcATD5-jD0,Lenskart,41,https://www.youtube.com/shorts/YfcATD5-jD0,1916,2024-06-14T00:00:00.000Z,,Lenskart Blu Computer Glasses For Your Eyes | #Shorts | #Lenskart,1
gpalE9AuP9I,Lenskart,37,https://www.youtube.com/watch?v=gpalE9AuP9I,1837,2024-05-28T00:00:00.000Z,272000,How to Adjust to Progressive Lenses | Tips & Tricks | #Lenskart,4
vsJPsUtPzbE,Chasma Wala,41,https://www.youtube.com/watch?v=vsJPsUtPzbE,1884,2024-05-25T00:00:00.000Z,2060,Unboxing Lenskart Air Glasses and Review Best Computer Glasses ?@chasmawala786?,25
TOQw-zPm3sI,Lenskart,56,https://www.youtube.com/shorts/TOQw-zPm3sI,1952,2024-04-06T00:00:00.000Z,,Is Your Baby Watching TV ??Everyday? | #Shorts | #Lenskart,2
GL0BujpMkrU,Lenskart,50,https://www.youtube.com/shorts/GL0BujpMkrU,2042,2024-08-17T00:00:00.000Z,,Is Your Eyewear and Outfit Color Coordinated | #Shorts | #Lenskart,0
4PBlGtopO8M,Lenskart,39,https://www.youtube.com/shorts/4PBlGtopO8M,1974,2024-04-30T00:00:00.000Z,,Look AWESOME In These Eyeglasses | #Shorts | #Lenskart,1
pa8NPj1I7HM,Lenskart,28,https://www.youtube.com/shorts/pa8NPj1I7HM,985,2024-08-24T00:00:00.000Z,,Everyday Style Essentials | Lenskart Hustlr | #Shorts,0
#NAME?,Lenskart,34,https://www.youtube.com/shorts/-dQfoZR9pfI,1139,2023-09-24T00:00:00.000Z,,How To Wear Contact Lenses | Aqualens Contact Lenses | #Shorts | #Lenskart,1
3vXprp5ly8o,MediaBrief,0,https://www.youtube.com/shorts/3vXprp5ly8o,1005,2024-08-21T00:00:00.000Z,,Lenskart's CGI Billboard: A Creative Masterpiece for Independence Day ????,0
jbatrn0EkD0,Lenskart,24,https://www.youtube.com/shorts/jbatrn0EkD0,1098,2024-04-16T00:00:00.000Z,,The ULTIMATE T20 Quiz | #Shorts | #Lenskart,0
Cs8Pg5HtFac,Lenskart,30,https://www.youtube.com/shorts/Cs8Pg5HtFac,981,2024-06-05T00:00:00.000Z,,What About the ENVIRONMENT? | World Environment Day | #Shorts | #Lenskart,0
819iNX6nb54,Lenskart,20,https://www.youtube.com/shorts/819iNX6nb54,1187,2024-08-28T00:00:00.000Z,,How to Wear Contact Lenses | #Shorts | #Lenskart,0
btg4bAbfqpU,Lenskart,27,https://www.youtube.com/shorts/btg4bAbfqpU,1146,2023-09-11T00:00:00.000Z,,Masaba For John Jacobs | @johnjacobseyewear9648 | #Lenskart,0
WI4K9-p1DKk,Lenskart,48,https://www.youtube.com/shorts/WI4K9-p1DKk,1106,2024-08-20T00:00:00.000Z,,USEFUL TIPS On How to Maintain Eye Health | #Shorts | #Lenskart,0
DGH4uLJtAFw,TN Chors Esports,19,https://www.youtube.com/shorts/DGH4uLJtAFw,1211,2024-07-04T00:00:00.000Z,,Lenskart John Jacobs with Owndays japanese lens #lenskart #johnjacob #owndays #unboxing,9
PHTch2cmSeQ,Lenskart,30,https://www.youtube.com/shorts/PHTch2cmSeQ,1167,2024-06-06T00:00:00.000Z,,Unlock Limitless Possibilities | Coming Soon | #Shorts | #Lenskart,1
OcHmBayqamM,Lenskart,54,https://www.youtube.com/shorts/OcHmBayqamM,1180,2023-11-02T00:00:00.000Z,,Is night time reading ruining your eyesight? | #Shorts | #Lenskart,1
eM_ER-pL_WM,Lenskart,25,https://www.youtube.com/shorts/eM_ER-pL_WM,1231,2024-07-27T00:00:00.000Z,,Travel To Paris For FREE | #Shorts | #Lenskart,1
jrBsaVXJxms,Lenskart,30,https://www.youtube.com/shorts/jrBsaVXJxms,1294,2023-09-03T00:00:00.000Z,,Shop For Your Summer Essential ??? | #Shorts | #Lenskart,0
kMiitdE62Gs,Lenskart,33,https://www.youtube.com/shorts/kMiitdE62Gs,1287,2023-11-29T00:00:00.000Z,,Your Favourite Hustlr Glasses Are On SALE | Lenskart Eyeconic Sale | #Shorts | #Lenskart,0
7B9Q7aCS0FY,Lenskart,33,https://www.youtube.com/shorts/7B9Q7aCS0FY,1487,2024-08-26T00:00:00.000Z,,KNOW THIS Before You Buy | Lenskart AR Filter | #Shorts,1
FvtNlwWrrUs,Lenskart,14,https://www.youtube.com/shorts/FvtNlwWrrUs,1202,2023-09-07T00:00:00.000Z,,Eyewear Styles That Will Instantly Enhance Your Look | #Shorts | #Lenskart,0
#NAME?,Lenskart,18,https://www.youtube.com/shorts/-J7prqpfcco,1270,2023-11-30T00:00:00.000Z,,Shatterproof Eyeglasses For Kids | Hooper Memphis | #Shorts | #Lenskart,0
u1o-ivynkBg,Lenskart,38,https://www.youtube.com/shorts/u1o-ivynkBg,1313,2023-09-27T00:00:00.000Z,,Fun Dayout With Mom ft. Lenskart Sunnies | #Shorts | #Lenskart,0
1EASL8fSxPA,Devang Solanki,10,https://www.youtube.com/watch?v=1EASL8fSxPA,928,2024-08-17T00:00:00.000Z,39,Lenskart Buy 1 Get 1 free Eyeglasses Unboxing and Review | Lenskart Eyeglasses | Lenskart Sunglasses,4
osTnAIwcoDQ,Crazy Shiv,15,https://www.youtube.com/watch?v=osTnAIwcoDQ,1191,2024-07-03T00:00:00.000Z,10400,Lenskart Loot Offer | Lenskart Sale | Blue Cut Working Or Not | Lenskart Eye Test Kaise Hota Hai,10
1sz_4vDeL1g,Lenskart,72,https://www.youtube.com/shorts/1sz_4vDeL1g,1631,2024-08-23T00:00:00.000Z,,REAL Batman Enters Lenskart Office | #Shorts | #Lenskart,5
rfikYy7eYvI,Lenskart,24,https://www.youtube.com/shorts/rfikYy7eYvI,1474,2024-07-19T00:00:00.000Z,,Glasses to wear while doing YOGA | #Shorts | #Lenskart,0
Zkt7YlCMfMY,Lenskart,54,https://www.youtube.com/shorts/Zkt7YlCMfMY,1467,2023-10-15T00:00:00.000Z,,Get A Change To Win #SuryaKumarYadav Signed Merchandise | #Shorts | #Lenskart,2
1NoD_1E6snQ,Lenskart,30,https://www.youtube.com/shorts/1NoD_1E6snQ,1460,2024-05-12T00:00:00.000Z,,Dear MOM | Mother's Day | #Shorts | #Lenskart,1
PJAegZ9oqxI,Lenskart,38,https://www.youtube.com/shorts/PJAegZ9oqxI,1567,2024-08-23T00:00:00.000Z,,How to Match Your Eyewear With Your Outfit | #Shorts | #Lenskart,1
Q7ZDgUyMFhM,Lenskart,40,https://www.youtube.com/shorts/Q7ZDgUyMFhM,1444,2024-05-04T00:00:00.000Z,,Give Your Father The BEST GIFT | Lenskart Progressive Lenses | #Shorts | #Lenskart,3
HLCF-7yLHlQ,Lenskart,42,https://www.youtube.com/shorts/HLCF-7yLHlQ,1483,2024-04-21T00:00:00.000Z,,Choose The BEST Luxury Glasses | #Shorts | #Lenskart,0
zP1NfpL1hqo,Afreen Qureshi,10,https://www.youtube.com/shorts/zP1NfpL1hqo,517,2024-07-16T00:00:00.000Z,,Trendy sunglasses from Lenskart #sunglasses #fashion #eyewear #shorts,1
QbRtWDunwgs,FoodTravelUnboxingVlog,7,https://www.youtube.com/shorts/QbRtWDunwgs,534,2024-08-15T00:00:00.000Z,,lenskart my lens #lenskart #spectacle  #glasses #viral #eye #eyeprotection  #youtube #youtubeshorts,0
MXztbgzdKMY,Shruthi art and craft,15,https://www.youtube.com/shorts/MXztbgzdKMY,535,2024-07-20T00:00:00.000Z,,Lenskart Eye Test at Home #viral #shortsvideo #ytshorts #shorts #lenskart #eyetest #eyetestathome,0
Tq199sfkivA,Aditi Jaiswal,20,https://www.youtube.com/shorts/Tq199sfkivA,677,2024-08-24T00:00:00.000Z,,Sunglasses ???? #collegelife #hostellife #goggles #smile #lenskart #love #viral #shorts,25
uLVloeeOYfo,Vishal,10,https://www.youtube.com/shorts/uLVloeeOYfo,561,2024-07-20T00:00:00.000Z,,??Lenskart’s Classic Metal Collection #lenskartsquad #lenskartoffers #lenskart trending #spectacle,0
G0GRKKxb2jo,EYE CARE,0,https://www.youtube.com/shorts/G0GRKKxb2jo,599,2024-04-29T00:00:00.000Z,,best Eyewear #lenskart #eyeglasses #glass #eyewear #trending #arc #eyecare,0
2HFe-P-ciqo,SURYAANSH NATKHAT,11,https://www.youtube.com/shorts/2HFe-P-ciqo,556,2024-08-20T00:00:00.000Z,,Are mil gaya kala chasma ???? lenskart me #chasma #lenskart #kalachashma #ytshorts #shorts #newvideo,0
xTbwlYL2_7o,Fashion house ,10,https://www.youtube.com/shorts/xTbwlYL2_7o,615,2024-08-09T00:00:00.000Z,,Hooper kids sunglasses from #lenskart #myntrahaul #kidssznglass review #myntrahaul,0
EqRLyU0gLK0,Nidhi R Nair,23,https://www.youtube.com/shorts/EqRLyU0gLK0,536,2024-07-16T00:00:00.000Z,,Finally!!!! Changed my spectacles ?? ?? #lenskart #specs #eyetest #change,2
24K6WNSR3vU,Upd Vlogs,47,https://www.youtube.com/shorts/24K6WNSR3vU,553,2024-07-05T00:00:00.000Z,,Purchased new goggles ??#oneyearchallenge #lenskart #goggles #telugu #minivlog,4
ZgqgEfqKk3g,Show with Sajee,31,https://www.youtube.com/shorts/ZgqgEfqKk3g,609,2024-08-26T00:00:00.000Z,,Lenskart  Buy 1 get 1 worth offer or not #shorts #ytshorts,0
9ADKkXRfsBE,Akash sky vlogs,30,https://www.youtube.com/shorts/9ADKkXRfsBE,668,2024-08-11T00:00:00.000Z,,How to get “Free ka chasma from Lenskart  ??#akashskyvlogs ?#trendingonshorts #tumhareThey,6
sxa-OiAKqKc,Shinu BB [ Official Channel ] Shahnavaz Khan,10,https://www.youtube.com/shorts/sxa-OiAKqKc,696,2024-05-30T00:00:00.000Z,,Unboxing Lenskart New Sunglasses ?????? ShinuBB-Shahnavaz Khan #lenskartsquad #lenskart #influencer,0
0g4MnfPSo9I,FoodbyLord,18,https://www.youtube.com/shorts/0g4MnfPSo9I,669,2024-03-22T00:00:00.000Z,,Unboxing The New Hustlr Collection | By Lenskart #unboxing #lenskart #hustlr #shorts,0
BYpxwi9jHLw,Sravani Vlogs,50,https://www.youtube.com/shorts/BYpxwi9jHLw,784,2024-05-27T00:00:00.000Z,,Unboxing @lenskart ?? ll #shorts #lenskart #unboxing,0
svX3_fAXxcg,Rm Optical 1975 ,11,https://www.youtube.com/shorts/svX3_fAXxcg,814,2024-08-17T00:00:00.000Z,,VISIT OUR STORE???? #rmoptical #trending #lenskart #comedy #sunglasses #eyewear #viralvideo #youtube,0
ZWDt06xB9FQ,Versatile Rosh,24,https://www.youtube.com/shorts/ZWDt06xB9FQ,817,2024-07-31T00:00:00.000Z,,Vincent Chase Sunglasses by Lenskart ?? #unboxing #review #flipkart #bestsunglasses,0
2a_jf2iSaqI,Divya Tayde,12,https://www.youtube.com/shorts/2a_jf2iSaqI,757,2024-08-22T00:00:00.000Z,,"Buy 1 Get 1 Free?? , Anti-glare & Scratch resistant. #lenskart #lenskartoffers #nonsponsered #lenses",0
jVDoK8M7WPs,Lenskart,23,https://www.youtube.com/shorts/jVDoK8M7WPs,755,2024-08-22T00:00:00.000Z,,AVOID Fashion Mistakes Using This AR Feature | #Shorts | #Lenskart,0
QK_iVPQ7kPk,Style Head,0,https://www.youtube.com/shorts/QK_iVPQ7kPk,848,2024-08-02T00:00:00.000Z,,LENSKART OFFER EXPOSED!! ????|| Buy one get one|| #shortvideo #lenskart,1
IwuVXc9XuBU,VJ HUBZZ,27,https://www.youtube.com/shorts/IwuVXc9XuBU,499,2024-07-17T00:00:00.000Z,,Shopping vlog?? Part 1 #lenskart #lenskartsquad #lenskartoffers #vlog #dailyvlog #specs#vjhubzz,17
hSMD7qkYP7c,Aishwarya Vamanabhatla,28,https://www.youtube.com/shorts/hSMD7qkYP7c,533,2024-06-05T00:00:00.000Z,,Do you think my new spectacles suit me ? #spectacles #lenskart #goviral #ytshorts #youtubeshorts,8
mGK-6UP27qM,Chill Lifestyle ,7,https://www.youtube.com/shorts/mGK-6UP27qM,534,2024-05-12T00:00:00.000Z,,Lenskart Bestselling Transparent Eye Glasses ?? Lenskart Blu | #shorts #lenskart #ytshorts,0
Di49GF6RTX8,Khyati Malhotra,10,https://www.youtube.com/shorts/Di49GF6RTX8,537,2024-07-17T00:00:00.000Z,,The clip on glasses are so cool! #lenskart #viral #shortsviral #shortsfeed #ideas #intelligence #yt,0
xRsDvh2BnP0,ROZY JAFRI,16,https://www.youtube.com/shorts/xRsDvh2BnP0,606,2024-06-24T00:00:00.000Z,,Titan eyewear #shortvideo #shortsviral #youtubeshort #fashion #trending #optical #lenses #lenskart,3
KpSOY_lVIaA,Nandini Cut2Cut,23,https://www.youtube.com/shorts/KpSOY_lVIaA,511,2024-08-26T00:00:00.000Z,,Mini vlog  #Sunday #mallofranchi #lenskart #viralvideo ##blogger #eyecheckup #janmashtami #ranchi,1
HnW3-PY0_wM,Heyappyyy,0,https://www.youtube.com/shorts/HnW3-PY0_wM,561,2024-06-02T00:00:00.000Z,,Lenskart ne mere sath kya kia!!! ?????????? ????,0
dsl52hS4RNQ,Taste & Travel with Jewel,9,https://www.youtube.com/shorts/dsl52hS4RNQ,579,2024-07-21T00:00:00.000Z,,kando kande #shortsfeed #reels #shortvideo #bangalore #lenskart,1
p05Ju26ffMA,Jr shree dorjee,53,https://www.youtube.com/shorts/p05Ju26ffMA,524,2024-05-01T00:00:00.000Z,,Trying new lenskart glasses and he is literally going and checking how he look ?????#lenskart,0
1SxAWEOi9I0,Pallvi chauhan vlogs,27,https://www.youtube.com/shorts/1SxAWEOi9I0,601,2024-05-18T00:00:00.000Z,,Day-91 Aaj mai gyi lenskart ?? #trendingshorts #minivlog #dailyshorts #lenskart,2
BK9PFPT6hes,  The Lensmart optical ,30,https://www.youtube.com/shorts/BK9PFPT6hes,723,2024-06-03T00:00:00.000Z,,BLUE Fillter+photochromic ??????#lens #eye #sunglasses #options #lenskart #optical,5
30OYVdZrFXo,Chasma Wala,38,https://www.youtube.com/shorts/30OYVdZrFXo,776,2024-08-15T00:00:00.000Z,,Eyeglasses Repairing Tips #glassesrepair #lenskart #shorts #shortvideo #glasses #bluecut #lenskart,19
SjS-jy_DLiw,Lenskart,11,https://www.youtube.com/watch?v=SjS-jy_DLiw,535,2024-08-28T00:00:00.000Z,272000,"#NewLaunch : OwnDays Eyewear, From Tokyo, Japan | #Lenskart",3
vnhwhQLeuxA,Lenskart,53,https://www.youtube.com/shorts/vnhwhQLeuxA,1608,2024-06-25T00:00:00.000Z,,What are PROGRESSIVE LENSES? | #Shorts | #Lenskart,0
2rgzF3qyKZQ,Lenskart,46,https://www.youtube.com/shorts/2rgzF3qyKZQ,1509,2024-06-07T00:00:00.000Z,,BEST GIFT FOR MOM | #Shorts | #Lenskart,0
rco6aroOEhQ,Lenskart,41,https://www.youtube.com/shorts/rco6aroOEhQ,1511,2024-07-31T00:00:00.000Z,,What Binge Watching Does to Your Eyes | #Shorts | #Lenskart,0
XekxcqwGTg0,Lenskart,36,https://www.youtube.com/shorts/XekxcqwGTg0,1597,2023-12-01T00:00:00.000Z,,Lenskart New Collection You Need To Shop For | #Shorts | #Lenskart,2
